RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
2680,Vox Machina,24,00:30:56,Travis,Grog,Sleight of Hand,Yes,17,15,No,null
2681,Vox Machina,24,00:47:50,Orion,Tiberius,Deception,Yes,20,11,No,null
2682,Vox Machina,24,00:49:20,Orion,Tiberius,Persuasion,Yes,11,2,No,null
2683,Vox Machina,24,00:59:36,Marisha,Keyleth,Persuasion,Yes,null,1,Yes,null
2684,Vox Machina,24,01:03:05,Sam,Scanlan,Persuasion,Yes,31,18,No,null
2685,Vox Machina,24,01:31:12,Liam,Vax,Stealth,Yes,32,19,No,null
2686,Vox Machina,24,01:31:19,Orion,Tiberius,d20,Yes,null,20,Yes,Fart
2687,Vox Machina,24,01:31:36,Marisha,Keyleth,Perception,Yes,24,14,No,null
2688,Vox Machina,24,01:33:00,Taliesin,Percy,Tinkering,Yes,10,3,No,Makes 10 bullets from materials for 20
2689,Vox Machina,24,01:34:36,Liam,Vax,Stealth,Yes,null,null,No,Disregarded due to advantage
2690,Vox Machina,24,01:34:36,Liam,Vax,Stealth,Yes,null,20,Yes,null
2691,Vox Machina,24,01:35:25,Liam,Vax,Perception,Yes,25,15,No,null
2692,Vox Machina,24,01:37:31,Liam,Vax,Investigation,Yes,7,4,No,Disregarded due to Luck
2693,Vox Machina,24,01:37:31,Liam,Vax,Investigation,Yes,22,19,No,With Luck
2694,Vox Machina,24,01:39:50,Liam,Vax,Insight,Yes,20,18,No,null
2695,Vox Machina,24,01:56:38,Travis,Grog,d100,No,35,null,No,Beard roll
2696,Vox Machina,24,01:59:36,Orion,Tiberius,Animal Handling,Yes,14,17,No,null
2697,Vox Machina,24,02:02:41,Laura,Vex,Perception,Yes,null,null,No,Bad
2698,Vox Machina,24,02:06:48,Orion,Tiberius,Persuasion,Yes,null,1,Yes,null
2699,Vox Machina,24,02:12:24,Sam,Scanlan,Deception,Yes,21,8,No,null
2700,Vox Machina,24,02:14:02,Laura,Vex,Persuasion,Yes,11,4,No,null
2701,Vox Machina,24,02:25:39,Taliesin,Percy,Tinkering,Yes,20,13,No,null
2702,Vox Machina,24,02:33:56,Travis,Grog,d100,No,46,null,No,not sure on this one
2703,Vox Machina,24,02:33:56,Travis,Grog,d100,No,45,null,No,Beard roll
2704,Vox Machina,24,02:33:56,Travis,Grog,d100,No,55,null,No,Beard roll
2705,Vox Machina,24,02:33:56,Travis,Grog,d100,No,1,null,No,Beard roll
2706,Vox Machina,24,02:33:56,Travis,Grog,d100,No,95,null,No,Beard roll
2707,Vox Machina,24,02:35:30,Liam,Vax,Stealth,Yes,null,20,Yes,null
2708,Vox Machina,24,02:35:30,Liam,Vax,Stealth,Yes,null,null,No,Disregarded due to advantage
2709,Vox Machina,24,02:36:07,Liam,Vax,Sleight of Hand,Yes,null,null,No,Disregarded due to luck
2710,Vox Machina,24,02:36:07,Liam,Vax,Sleight of Hand,Yes,21,12,No,With Luck
2711,Vox Machina,24,02:36:21,Travis,Grog,Perception,Yes,null,null,No,Disregarded due to advantage
2712,Vox Machina,24,02:36:21,Travis,Grog,Perception,Yes,13,13,No,null
2713,Vox Machina,24,02:38:05,Travis,Grog,d100,No,84,null,No,Beard roll
2714,Vox Machina,24,02:38:38,Taliesin,Percy,Tinkering,Yes,28,18,No,null
2715,Vox Machina,24,02:38:50,Taliesin,Percy,Tinkering,Yes,20,null,No,includes d6 inspiration
2716,Vox Machina,24,02:39:08,Taliesin,Percy,Tinkering,Yes,28,18,No,null
2717,Vox Machina,24,02:39:15,Taliesin,Percy,Tinkering,Yes,23,null,No,includes d10 inspiration
2718,Vox Machina,24,02:40:07,Marisha,Keyleth,Wisdom,Yes,20,14,No,null
2719,Vox Machina,24,02:41:15,Orion,Tiberius,Constitution Save,Yes,null,1,Yes,no'
2720,Vox Machina,24,02:41:40,Taliesin,Percy,Other,No,19,19,No,Check whether Diplomacy stays intact
2721,Vox Machina,24,02:43:07,Laura,Vex,Animal Handling,Yes,null,20,Yes,Teach Trinket to Cannonball with advantage
2722,Vox Machina,24,02:43:07,Laura,Vex,Animal Handling,Yes,null,null,No,Disregarded due to advantage
2723,Vox Machina,24,02:44:51,Taliesin,Percy,Tinkering,Yes,23,16,No,Constructs 20 pieces of ammo from materials for 20
2724,Vox Machina,24,02:51:24,Laura,Vex,Deception,Yes,11,4,No,null
2725,Vox Machina,24,02:53:00,Taliesin,Percy,Deception,Yes,5,3,No,null
2726,Vox Machina,24,03:03:36,Taliesin,Percy,Perception,Yes,19,12,No,null
2727,Vox Machina,24,03:07:42,Marisha,Keyleth,Insight,Yes,22,12,No,null
2728,Vox Machina,24,03:07:48,Laura,Vex,Insight,Yes,23,17,No,null
2729,Vox Machina,24,03:19:39,Liam,Vax,Insight,Yes,null,null,No,Disregarded due to Luck
2730,Vox Machina,24,03:19:39,Liam,Vax,Insight,Yes,null,null,No,low- very low' with Luck
2731,Vox Machina,24,03:22:04,Laura,Vex,Insight,Yes,18,12,No,null
2732,Vox Machina,24,03:30:40,Marisha,Keyleth,Insight,Yes,null,null,No,low
2733,Vox Machina,24,03:31:15,Orion,Tiberius,Arcana,Yes,17,11,No,null
2734,Vox Machina,24,03:39:40,Laura,Vex,Stealth,Yes,null,20,Yes,null
2735,Vox Machina,24,03:42:00,Liam,Vax,Attack,Yes,29,18,No,Surprise Dagger Handle Sneak Attack
2736,Vox Machina,24,03:42:00,Liam,Vax,Attack,Yes,null,null,No,disregarded due to advantage
2737,Vox Machina,24,03:42:30,Liam,Vax,Damage,No,62,null,No,Non-lethal- so unconscious
2738,Vox Machina,24,03:44:40,Liam,Vax,Stealth,Yes,25,12,No,null
2739,Vox Machina,24,03:45:05,Liam,Vax,Deception,Yes,9,7,No,disregarded due to Luck
2740,Vox Machina,24,03:45:05,Liam,Vax,Deception,Yes,11,9,No,With Luck
2741,Vox Machina,24,03:46:30,Liam,Vax,Wisdom Save,Yes,8,6,No,null
2742,Vox Machina,25,00:16:03,Liam,Vax,Wisdom Save,Yes,18,16,No,null
2743,Vox Machina,25,00:17:20,Liam,Vax,Wisdom Save,Yes,21,19,No,null
2744,Vox Machina,25,00:18:50,Liam,Vax,Deception,Yes,null,null,No,Disregarded due to Luck
2745,Vox Machina,25,00:18:50,Liam,Vax,Deception,Yes,15,13,No,With Luck
2746,Vox Machina,25,00:22:52,Liam,Vax,Persuasion,Yes,null,null,No,Disregarded due to Luck
2747,Vox Machina,25,00:22:52,Liam,Vax,Persuasion,Yes,17,15,No,With Luck
2748,Vox Machina,25,00:24:24,Liam,Vax,Initiative,Yes,11,6,No,Bad
2749,Vox Machina,25,00:25:26,Liam,Vax,Constitution Save,Yes,19,19,No,null
2750,Vox Machina,25,00:29:21,Liam,Vax,Acrobatics,Yes,32,19,No,null
2751,Vox Machina,25,00:33:23,Liam,Vax,Wisdom Save,Yes,13,11,No,null
2752,Vox Machina,25,00:36:27,Orion,Tiberius,Initiative,Yes,17,14,No,null
2753,Vox Machina,25,00:36:30,Marisha,Keyleth,Initiative,Yes,10,8,No,null
2754,Vox Machina,25,00:37:01,Liam,Vax,Wisdom Save,Yes,null,null,No,Fail
2755,Vox Machina,25,00:38:56,Liam,Vax,Constitution Save,Yes,9,9,No,Vax'ildan is unconscious
2756,Vox Machina,25,00:43:04,Travis,Grog,Initiative,Yes,17,15,No,null
2757,Vox Machina,25,00:43:10,Sam,Scanlan,Initiative,Yes,17,17,No,null
2758,Vox Machina,25,00:43:14,Taliesin,Percy,Initiative,Yes,16,8,No,null
2759,Vox Machina,25,00:43:54,Laura,Vex,Initiative,Yes,18,13,No,null
2760,Vox Machina,25,00:44:41,Sam,Scanlan,d20,Yes,8,8,No,Dimension Door
2761,Vox Machina,25,00:46:58,Orion,Tiberius,Damage,No,35,null,No,Fireball
2762,Vox Machina,25,00:47:51,Orion,Tiberius,Intimidation,Yes,23,18,No,null
2763,Vox Machina,25,00:55:45,Marisha,Keyleth,Dexterity,Yes,12,10,No,null
2764,Vox Machina,25,00:56:21,Sam,Scanlan,Insight,Yes,5,5,No,null
2765,Vox Machina,25,00:56:50,Marisha,Keyleth,Athletics,Yes,19,13,No,null
2766,Vox Machina,25,00:56:57,Sam,Scanlan,Athletics,Yes,15,10,No,null
2767,Vox Machina,25,00:57:21,Liam,Vax,Death Save,Yes,16,16,No,null
2768,Vox Machina,25,00:59:05,Laura,Vex,Attack,Yes,null,20,Yes,Lightning Arrow
2769,Vox Machina,25,00:59:45,Laura,Vex,Damage,No,32,null,No,null
2770,Vox Machina,25,01:00:08,Laura,Vex,Damage,No,1,null,No,Hunter's Mark
2771,Vox Machina,25,01:00:45,Laura,Vex,Damage,No,18,null,No,null
2772,Vox Machina,25,01:00:57,Laura,Vex,Attack,Yes,null,20,Yes,Arrow through Blazing Bowstring
2773,Vox Machina,25,01:01:25,Laura,Vex,Damage,No,34,null,No,null
2774,Vox Machina,25,01:01:30,Laura,Vex,Damage,No,6,null,No,Hunter's Mark
2775,Vox Machina,25,01:02:13,Laura,Vex,Damage,No,6,null,No,Blazing Bowstring Damage
2776,Vox Machina,25,01:03:40,Laura,Vex,Constitution Save,Yes,17,15,No,Against Finger of Death
2777,Vox Machina,25,01:11:08,Sam,Scanlan,Healing,No,17,null,No,Healing Word- Vax heals 17
2778,Vox Machina,25,01:16:54,Taliesin,Percy,Attack,Yes,30,17,No,Bad News
2779,Vox Machina,25,01:17:26,Taliesin,Percy,Damage,No,17,null,No,null
2780,Vox Machina,25,01:18:21,Taliesin,Percy,Attack,Yes,24,11,No,Bad News Arm Shot
2781,Vox Machina,25,01:18:32,Taliesin,Percy,Damage,No,28,null,No,Sylas has disadvantage on all attacks
2782,Vox Machina,25,01:22:30,Sam,Scanlan,Other,No,6,null,No,Cutting words reaction
2783,Vox Machina,25,01:24:53,Marisha,Keyleth,Healing,No,15,null,No,Healing Word- Vax heals 15
2784,Vox Machina,25,01:27:18,Laura,Vex,Healing,No,28,null,No,Superior Healing Potion- Vex heals 28
2785,Vox Machina,25,01:27:58,Laura,Vex,Attack,Yes,15,4,No,Hail of Thorns
2786,Vox Machina,25,01:28:06,Laura,Vex,Attack,Yes,null,null,No,Hail of Thorns
2787,Vox Machina,25,01:29:37,Orion,Tiberius,Other,No,7,2,No,Counterspell- Against Feeblemind
2788,Vox Machina,25,01:30:05,Orion,Tiberius,Intelligence Save,Yes,18,16,No,null
2789,Vox Machina,25,01:33:40,Travis,Grog,Attack,Yes,23,14,No,FBWH Ranged Attack
2790,Vox Machina,25,01:33:45,Travis,Grog,Damage,No,18,null,No,null
2791,Vox Machina,25,01:34:17,Travis,Grog,Athletics,Yes,null,null,No,Success at pulling FBWH back
2792,Vox Machina,25,01:35:38,Sam,Scanlan,Damage,No,32,null,No,Lightning
2793,Vox Machina,25,01:39:19,Taliesin,Percy,Attack,Yes,26,14,No,Pepperbox Fire Shot
2794,Vox Machina,25,01:39:33,Taliesin,Percy,Damage,No,23,null,No,null
2795,Vox Machina,25,01:40:01,Taliesin,Percy,Attack,Yes,25,13,No,Pepperbox
2796,Vox Machina,25,01:40:07,Taliesin,Percy,Damage,No,21,null,No,null
2797,Vox Machina,25,01:40:14,Taliesin,Percy,Attack,Yes,18,6,No,Pepperbox
2798,Vox Machina,25,01:42:33,Travis,Grog,Constitution Save,Yes,18,9,No,null
2799,Vox Machina,25,01:43:05,Travis,Grog,Constitution Save,Yes,21,12,No,null
2800,Vox Machina,25,01:43:26,Travis,Grog,Attack,Yes,24,15,No,Attack of Opportunity
2801,Vox Machina,25,01:43:32,Travis,Grog,Damage,No,15,null,No,null
2802,Vox Machina,25,01:45:45,Liam,Vax,Attack,Yes,null,1,Yes,Dagger
2803,Vox Machina,25,01:46:54,Laura,Vex,Attack,Yes,28,17,No,Holy Arrow through Blazing Bowstring
2804,Vox Machina,25,01:47:28,Laura,Vex,Damage,No,29,null,No,null
2805,Vox Machina,25,01:48:13,Laura,Vex,Attack,Yes,29,18,No,Holy Arrow
2806,Vox Machina,25,01:48:17,Laura,Vex,Damage,No,32,null,No,null
2807,Vox Machina,25,01:50:40,Taliesin,Percy,Attack,Yes,27,15,No,Pepperbox Shot
2808,Vox Machina,25,01:50:51,Taliesin,Percy,Damage,No,20,null,No,null
2809,Vox Machina,25,01:53:32,Laura,Vex,Initiative,Yes,19,14,No,null
2810,Vox Machina,25,01:53:40,Laura,Vex,Attack,Yes,29,18,No,Exploding Arrow
2811,Vox Machina,25,01:54:09,Laura,Vex,Damage,No,16,null,No,Arrow Damage
2812,Vox Machina,25,01:54:23,Laura,Vex,Damage,No,11,null,No,Blast Damage
2813,Vox Machina,25,02:10:08,Taliesin,Percy,Attack,Yes,21,9,No,null
2814,Vox Machina,25,02:12:50,Marisha,Keyleth,Intimidation,Yes,15,15,No,With inspiration
2815,Vox Machina,25,02:15:38,Marisha,Keyleth,Medicine,Yes,18,12,No,null
2816,Vox Machina,25,02:15:59,Taliesin,Percy,Investigation,Yes,8,5,No,null
2817,Vox Machina,25,02:29:33,Marisha,Keyleth,Nature,Yes,29,19,No,null
2818,Vox Machina,25,02:34:26,Sam,Scanlan,Persuasion,Yes,25,12,No,null
2819,Vox Machina,25,02:39:59,Travis,Grog,Attack,Yes,22,17,No,Backhand
2820,Vox Machina,25,02:40:08,Travis,Grog,Damage,No,6,null,No,null
2821,Vox Machina,25,02:43:12,Kit,Lillith,Initiative,Yes,null,20,Yes,null
2822,Vox Machina,25,02:44:52,Laura,Vex,Initiative,Yes,20,15,No,null
2823,Vox Machina,25,02:44:58,Orion,Tiberius,Initiative,Yes,20,17,No,null
2824,Vox Machina,25,02:45:20,Sam,Scanlan,Initiative,Yes,19,19,No,null
2825,Vox Machina,25,02:45:24,Travis,Grog,Initiative,Yes,18,16,No,null
2826,Vox Machina,25,02:45:36,Liam,Vax,Initiative,Yes,13,8,No,null
2827,Vox Machina,25,02:45:38,Marisha,Keyleth,Initiative,Yes,11,9,No,null
2828,Vox Machina,25,02:45:48,Taliesin,Percy,Initiative,Yes,12,4,No,null
2829,Vox Machina,25,02:49:46,Kit,Lillith,Damage,No,29,null,No,Phantasmal Killer
2830,Vox Machina,25,02:51:13,Laura,Trinket,Damage,No,14,null,No,Cannonball- Rolled by Matt
2831,Vox Machina,25,02:52:45,Laura,Vex,Attack,Yes,26,15,No,Arrow
2832,Vox Machina,25,02:52:55,Laura,Vex,Damage,No,14,null,No,null
2833,Vox Machina,25,02:55:51,Orion,Tiberius,Damage,No,46,null,No,Fireball
2834,Vox Machina,25,02:56:45,Orion,Tiberius,Dexterity Save,Yes,20,17,No,Hellish Rebuke- chose to swallow flame
2835,Vox Machina,25,03:00:48,Travis,Grog,Damage,No,14,null,No,Javelin of Lightning
2836,Vox Machina,25,03:04:20,Liam,Vax,Attack,Yes,18,7,No,Dagger
2837,Vox Machina,25,03:04:31,Liam,Vax,Damage,No,10,null,No,null
2838,Vox Machina,25,03:04:37,Liam,Vax,Attack,Yes,19,9,No,Dagger
2839,Vox Machina,25,03:04:41,Liam,Vax,Damage,No,10,null,No,null
2840,Vox Machina,25,03:04:48,Liam,Vax,Attack,Yes,19,9,No,Dagger of Venom
2841,Vox Machina,25,03:05:10,Liam,Vax,Damage,No,19,null,No,null
2842,Vox Machina,25,03:06:32,Taliesin,Percy,Attack,Yes,null,20,Yes,Pepperbox
2843,Vox Machina,25,03:06:46,Taliesin,Percy,Damage,No,16,null,No,null
2844,Vox Machina,25,03:07:05,Taliesin,Percy,Attack,Yes,null,null,No,Pepperbox Sharp Shooter
2845,Vox Machina,25,03:07:09,Taliesin,Percy,Attack,Yes,19,7,No,Pepperbox
2846,Vox Machina,25,03:07:13,Taliesin,Percy,Damage,No,8,null,No,null
2847,Vox Machina,25,03:07:24,Taliesin,Percy,Attack,Yes,25,13,No,Pepperbox Fire Shot
2848,Vox Machina,25,03:07:28,Taliesin,Percy,Damage,No,14,null,No,null
2849,Vox Machina,25,03:07:37,Taliesin,Percy,Attack,Yes,22,10,No,Pepperbox Sharpshooter- HDYWTDT
2850,Vox Machina,25,03:07:42,Taliesin,Percy,Damage,No,21,null,No,null
2851,Vox Machina,25,03:07:50,Taliesin,Percy,Attack,Yes,null,null,No,Pepperbox- Misfire
2852,Vox Machina,25,03:09:24,Taliesin,Percy,Intimidation,Yes,19,17,No,null
2853,Vox Machina,25,03:11:52,Orion,Tiberius,Other,No,23,18,No,Counterspell
2854,Vox Machina,25,03:14:32,Laura,Vex,Attack,Yes,28,17,No,Entangle Arrow- No Damage- Monk is Grappled
2855,Vox Machina,25,03:15:43,Laura,Vex,Attack,Yes,16,5,No,Arrow
2856,Vox Machina,25,03:15:58,Laura,Vex,Damage,No,16,null,No,null
2857,Vox Machina,25,03:20:30,Orion,Tiberius,Damage,No,31,null,No,Krull using Telekinesis
2858,Vox Machina,25,03:28:42,Kit,Lillith,Persuasion,Yes,15,15,No,null
2859,Vox Machina,26,00:13:15,Travis,Grog,d100,No,62,null,No,Beard roll
2860,Vox Machina,26,00:37:53,Orion,Tiberius,Animal Handling,Yes,12,15,No,null
2861,Vox Machina,26,00:44:50,Marisha,Keyleth,Religion,Yes,7,5,No,null
2862,Vox Machina,26,00:45:18,Travis,Grog,Charisma Save,Yes,18,17,No,null
2863,Vox Machina,26,00:45:18,Marisha,Keyleth,Charisma Save,Yes,11,11,No,null
2864,Vox Machina,26,00:45:18,Sam,Scanlan,Charisma Save,Yes,27,18,No,With advantage
2865,Vox Machina,26,00:45:18,Sam,Scanlan,Charisma Save,Yes,null,null,No,Disregarded due to advantage
2866,Vox Machina,26,00:45:18,Orion,Tiberius,Charisma Save,Yes,19,10,No,null
2867,Vox Machina,26,00:45:18,Liam,Vax,Charisma Save,Yes,19,17,No,null
2868,Vox Machina,26,00:45:18,Laura,Vex,Charisma Save,Yes,14,9,No,null
2869,Vox Machina,26,00:46:04,Marisha,Keyleth,Insight,Yes,28,18,No,null
2870,Vox Machina,26,00:56:01,Marisha,Keyleth,Wisdom,Yes,29,19,No,null
2871,Vox Machina,26,01:17:03,Laura,Vex,Insight,Yes,19,12,No,null
2872,Vox Machina,26,01:17:12,Liam,Vax,Insight,Yes,18,16,No,null
2873,Vox Machina,26,01:53:39,Laura,Vex,Healing,No,14,null,No,Healing on prisoner
2874,Vox Machina,26,02:44:47,Liam,Vax,Stealth,Yes,23,10,No,Possible RT use
2875,Vox Machina,26,02:47:50,Travis,Grog,Initiative,Yes,18,16,No,null
2876,Vox Machina,26,02:47:50,Marisha,Keyleth,Initiative,Yes,16,14,No,null
2877,Vox Machina,26,02:47:50,Sam,Scanlan,Initiative,Yes,6,6,No,null
2878,Vox Machina,26,02:47:50,Orion,Tiberius,Initiative,Yes,5,2,No,null
2879,Vox Machina,26,02:47:50,Liam,Vax,Initiative,Yes,17,15,No,null
2880,Vox Machina,26,02:47:50,Laura,Vex,Initiative,Yes,21,16,No,null
2881,Vox Machina,26,02:48:26,Laura,Vex,Attack,Yes,16,5,No,Arrow through Blazing Bowstring
2882,Vox Machina,26,02:48:37,Laura,Vex,Damage,No,26,null,No,null
2883,Vox Machina,26,02:48:54,Laura,Vex,Attack,Yes,26,15,No,Arrow through Blazing Bowstring
2884,Vox Machina,26,02:49:05,Laura,Vex,Damage,No,26,null,No,null
2885,Vox Machina,26,02:49:38,Travis,Grog,Attack,Yes,16,7,No,FBWH
2886,Vox Machina,26,02:49:38,Travis,Grog,Attack,Yes,null,null,No,Disregarded due to disadvantage
2887,Vox Machina,26,02:51:15,Liam,Vax,Attack,Yes,22,11,No,disregarded due to disadvantage
2888,Vox Machina,26,02:51:23,Liam,Vax,Damage,No,10,null,No,damage not counted due to post-damage disadvantage roll
2889,Vox Machina,26,02:51:34,Liam,Vax,Attack,Yes,null,null,No,I missed'
2890,Vox Machina,26,02:55:11,Sam,Scanlan,Acrobatics,Yes,20,16,No,null
2891,Vox Machina,26,02:58:49,Sam,Scanlan,Athletics,Yes,16,11,No,null
2892,Vox Machina,26,03:02:30,Sam,Scanlan,Constitution Save,Yes,null,20,Yes,Concentration
2893,Vox Machina,26,03:08:21,Laura,Vex,Stealth,Yes,28,19,No,null
2894,Vox Machina,26,03:08:21,Liam,Vax,Stealth,Yes,null,null,No,I rolled a 2'
2895,Vox Machina,26,03:08:21,Liam,Vax,Stealth,Yes,null,null,No,Disregarded due to advantage
2896,Vox Machina,26,03:08:21,Travis,Grog,Stealth,Yes,14,12,No,With advantage
2897,Vox Machina,26,03:08:21,Marisha,Keyleth,Stealth,Yes,21,19,No,null
2898,Vox Machina,26,03:08:21,Orion,Tiberius,Stealth,Yes,null,null,No,null
2899,Vox Machina,26,03:08:21,Sam,Scanlan,Stealth,Yes,null,null,No,low
2900,Vox Machina,26,03:11:41,Travis,Grog,Perception,Yes,3,3,No,null
2901,Vox Machina,26,03:11:41,Marisha,Keyleth,Perception,Yes,12,2,No,null
2902,Vox Machina,26,03:11:41,Sam,Scanlan,Perception,Yes,null,null,No,null
2903,Vox Machina,26,03:11:41,Orion,Tiberius,Perception,Yes,16,19,No,null
2904,Vox Machina,26,03:11:41,Liam,Vax,Perception,Yes,13,3,No,null
2905,Vox Machina,26,03:11:41,Laura,Vex,Perception,Yes,null,null,No,Disregarded due to advantage
2906,Vox Machina,26,03:11:41,Laura,Vex,Perception,Yes,12,4,No,With advantage
2907,Vox Machina,26,03:16:54,Orion,Tiberius,Perception,Yes,11,14,No,null
2908,Vox Machina,26,03:18:48,Liam,Vax,Stealth,Yes,31,18,No,null
2909,Vox Machina,26,03:22:23,Marisha,Keyleth,Perception,Yes,23,13,No,null
2910,Vox Machina,26,03:26:13,Marisha,Keyleth,Animal Handling,Yes,19,13,No,null
2911,Vox Machina,26,03:29:15,Marisha,Keyleth,Persuasion,Yes,20,20,No,With advantage
2912,Vox Machina,26,03:29:22,Marisha,Keyleth,Persuasion,Yes,null,null,No,Disregarded due to advantage
2913,Vox Machina,26,03:29:22,Orion,Tiberius,Persuasion,Yes,null,null,No,successful assist
2914,Vox Machina,26,03:33:58,Orion,Tiberius,Deception,Yes,24,15,No,null
2915,Vox Machina,26,03:35:51,Laura,Vex,Persuasion,Yes,21,14,No,null
2916,Vox Machina,26,03:38:46,Sam,Scanlan,Persuasion,Yes,32,19,No,null
2917,Vox Machina,26,03:47:00,Travis,Grog,d100,No,20,null,No,Beard roll
2918,Vox Machina,27,00:20:37,Taliesin,Percy,Initiative,Yes,28,20,No,null
2919,Vox Machina,27,00:21:46,Laura,Trinket,Initiative,Yes,19,19,No,null
2920,Vox Machina,27,00:22:59,Taliesin,Percy,Attack,Yes,15,3,No,Pepperbox Aimed Shot with disadvantage
2921,Vox Machina,27,00:22:59,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
2922,Vox Machina,27,00:23:29,Taliesin,Percy,Damage,No,16,null,No,null
2923,Vox Machina,27,00:24:15,Taliesin,Percy,Attack,Yes,20,8,No,With disadvantage
2924,Vox Machina,27,00:24:15,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
2925,Vox Machina,27,00:24:25,Taliesin,Percy,Damage,No,13,null,No,null
2926,Vox Machina,27,00:24:38,Taliesin,Percy,Attack,Yes,20,8,No,With disadvantage
2927,Vox Machina,27,00:24:38,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
2928,Vox Machina,27,00:24:42,Taliesin,Percy,Damage,No,9,null,No,null
2929,Vox Machina,27,00:27:08,Laura,Trinket,Attack,Yes,null,null,No,that does not hit'
2930,Vox Machina,27,00:27:10,Laura,Trinket,Attack,Yes,null,20,Yes,Claw Attack
2931,Vox Machina,27,00:27:29,Laura,Trinket,Damage,No,17,null,No,null
2932,Vox Machina,27,00:29:30,Travis,Grog,Initiative,Yes,16,14,No,null
2933,Vox Machina,27,00:29:30,Marisha,Keyleth,Initiative,Yes,16,14,No,null
2934,Vox Machina,27,00:29:30,Sam,Scanlan,Initiative,Yes,3,3,No,null
2935,Vox Machina,27,00:29:30,Orion,Tiberius,Initiative,Yes,15,12,No,null
2936,Vox Machina,27,00:29:30,Liam,Vax,Initiative,Yes,15,10,No,null
2937,Vox Machina,27,00:29:30,Laura,Vex,Initiative,Yes,17,12,No,null
2938,Vox Machina,27,00:32:18,Taliesin,Percy,Attack,Yes,null,null,No,Misfire
2939,Vox Machina,27,00:33:22,Taliesin,Percy,Attack,Yes,15,10,No,Bad News used as a club with disadvantage
2940,Vox Machina,27,00:33:22,Taliesin,Percy,Attack,Yes,15,10,No,Disregarded due to disadvantage
2941,Vox Machina,27,00:33:44,Taliesin,Percy,Damage,No,4,null,No,null
2942,Vox Machina,27,00:34:03,Taliesin,Percy,Other,No,14,14,No,Bad News damage check (used as club)
2943,Vox Machina,27,00:36:49,Laura,Trinket,Athletics,Yes,17,13,No,null
2944,Vox Machina,27,00:37:03,Laura,Trinket,Attack,Yes,11,6,No,Bite Attack with disadvantage
2945,Vox Machina,27,00:37:03,Laura,Trinket,Attack,Yes,null,20,Yes,Disregarded due to disadvantage
2946,Vox Machina,27,00:38:40,Laura,Vex,Attack,Yes,28,17,No,Arrow with disadvantage
2947,Vox Machina,27,00:38:40,Laura,Vex,Attack,Yes,29,18,No,disregarded due to disadvantage
2948,Vox Machina,27,00:39:02,Laura,Vex,Damage,No,15,null,No,null
2949,Vox Machina,27,00:39:22,Laura,Vex,Attack,Yes,null,null,No,Arrow with disadvantage
2950,Vox Machina,27,00:39:22,Laura,Vex,Attack,Yes,null,null,No,Disregarded due to disadvantage
2951,Vox Machina,27,00:41:24,Travis,Grog,Attack,Yes,null,1,Yes,Punch with Holy Oil on his hand (disadvantage not rolled)
2952,Vox Machina,27,00:41:38,Travis,Grog,Attack,Yes,15,11,No,Punch with Holy Oil on his hand with disadvantage
2953,Vox Machina,27,00:41:38,Travis,Grog,Attack,Yes,null,null,No,Disregarded due to disadvantage
2954,Vox Machina,27,00:41:54,Travis,Grog,Damage,No,8,null,No,null
2955,Vox Machina,27,00:42:22,Travis,Grog,Attack,Yes,19,15,No,Punch with Holy Oil on his hand with disadvantage
2956,Vox Machina,27,00:42:22,Travis,Grog,Attack,Yes,null,null,No,Disregarded due to disadvantage
2957,Vox Machina,27,00:42:32,Travis,Grog,Damage,No,8,null,No,null
2958,Vox Machina,27,00:43:39,Liam,Vax,Attack,Yes,29,18,No,Keen Dagger with Sneak Attack
2959,Vox Machina,27,00:44:07,Liam,Vax,Damage,No,25,null,No,null
2960,Vox Machina,27,00:44:30,Liam,Vax,Attack,Yes,15,5,No,Dagger of Life-Stealing
2961,Vox Machina,27,00:44:38,Liam,Vax,Damage,No,9,null,No,null
2962,Vox Machina,27,00:44:44,Liam,Vax,Attack,Yes,27,16,No,Keen Dagger
